State,County,cooling system type,climate zone,PUE mean
Texas,Johnson County,4,,
Texas,Johnson County,5,,
Texas,Johnson County,6,,
Texas,Johnson County,7,,
Texas,Johnson County,8,,
Texas,Johnson County,9,,
Texas,Johnson County,10,,
Texas,Johnson County,11,,
Texas,Johnson County,12,,
Texas,Johnson County,13,,
Texas,Johnson County,14,,
Texas,Jones County,1,,
Texas,Jones County,2,,
Texas,Jones County,3,,
Texas,Jones County,4,,
Texas,Jones County,5,,
Texas,Jones County,6,,
Texas,Jones County,7,,
Texas,Jones County,8,,
Texas,Jones County,9,,
Texas,Jones County,10,,
Texas,Jones County,11,,
Texas,Jones County,12,,
Texas,Jones County,13,,
Texas,Jones County,14,,
Texas,Karnes County,1,,
Texas,Karnes County,2,,
Texas,Karnes County,3,,
Texas,Karnes County,4,,
Texas,Karnes County,5,,
Texas,Karnes County,6,,
Texas,Karnes County,7,,
Texas,Karnes County,8,,
Texas,Karnes County,9,,
Texas,Karnes County,10,,
Texas,Karnes County,11,,
Texas,Karnes County,12,,
Texas,Karnes County,13,,
Texas,Karnes County,14,,
Texas,Kaufman County,1,,
Texas,Kaufman County,2,,
Texas,Kaufman County,3,,
Texas,Kaufman County,4,,
Texas,Kaufman County,5,,
Texas,Kaufman County,6,,
Texas,Kaufman County,7,,
Texas,Kaufman County,8,,
Texas,Kaufman County,9,,
Texas,Kaufman County,10,,
Texas,Kaufman County,11,,
Texas,Kaufman County,12,,
Texas,Kaufman County,13,,
Texas,Kaufman County,14,,
Texas,Kendall County,1,,
Texas,Kendall County,2,,
Texas,Kendall County,3,,
Texas,Kendall County,4,,
Texas,Kendall County,5,,
Texas,Kendall County,6,,
Texas,Kendall County,7,,
Texas,Kendall County,8,,
Texas,Kendall County,9,,
Texas,Kendall County,10,,
Texas,Kendall County,11,,
Texas,Kendall County,12,,
Texas,Kendall County,13,,
Texas,Kendall County,14,,
Texas,Kenedy County,1,,
Texas,Kenedy County,2,,
Texas,Kenedy County,3,,
Texas,Kenedy County,4,,
Texas,Kenedy County,5,,
Texas,Kenedy County,6,,
Texas,Kenedy County,7,,
Texas,Kenedy County,8,,
Texas,Kenedy County,9,,
Texas,Kenedy County,10,,
Texas,Kenedy County,11,,
Texas,Kenedy County,12,,
Texas,Kenedy County,13,,
Texas,Kenedy County,14,,
Texas,Kent County,1,,
Texas,Kent County,2,,
Texas,Kent County,3,,
Texas,Kent County,4,,
Texas,Kent County,5,,
Texas,Kent County,6,,
Texas,Kent County,7,,
Texas,Kent County,8,,
Texas,Kent County,9,,
Texas,Kent County,10,,
Texas,Kent County,11,,
Texas,Kent County,12,,
Texas,Kent County,13,,
Texas,Kent County,14,,
Texas,Kerr County,1,,
Texas,Kerr County,2,,
Texas,Kerr County,3,,
Texas,Kerr County,4,,
Texas,Kerr County,5,,
Texas,Kerr County,6,,
Texas,Kerr County,7,,
Texas,Kerr County,8,,
Texas,Kerr County,9,,
Texas,Kerr County,10,,
Texas,Kerr County,11,,
Texas,Kerr County,12,,
Texas,Kerr County,13,,
Texas,Kerr County,14,,
Texas,Kimble County,1,,
Texas,Kimble County,2,,
Texas,Kimble County,3,,
Texas,Kimble County,4,,
Texas,Kimble County,5,,
Texas,Kimble County,6,,
Texas,Kimble County,7,,
Texas,Kimble County,8,,
Texas,Kimble County,9,,
Texas,Kimble County,10,,
Texas,Kimble County,11,,
Texas,Kimble County,12,,
Texas,Kimble County,13,,
Texas,Kimble County,14,,
Texas,King County,1,,
Texas,King County,2,,
Texas,King County,3,,
Texas,King County,4,,
Texas,King County,5,,
Texas,King County,6,,
Texas,King County,7,,
Texas,King County,8,,
Texas,King County,9,,
Texas,King County,10,,
Texas,King County,11,,
Texas,King County,12,,
Texas,King County,13,,
Texas,King County,14,,
Texas,Kinney County,1,,
Texas,Kinney County,2,,
Texas,Kinney County,3,,
Texas,Kinney County,4,,
Texas,Kinney County,5,,
Texas,Kinney County,6,,
Texas,Kinney County,7,,
Texas,Kinney County,8,,
Texas,Kinney County,9,,
Texas,Kinney County,10,,
Texas,Kinney County,11,,
Texas,Kinney County,12,,
Texas,Kinney County,13,,
Texas,Kinney County,14,,
Texas,Kleberg County,1,,
Texas,Kleberg County,2,,
Texas,Kleberg County,3,,
Texas,Kleberg County,4,,
Texas,Kleberg County,5,,
Texas,Kleberg County,6,,
Texas,Kleberg County,7,,
Texas,Kleberg County,8,,
Texas,Kleberg County,9,,
Texas,Kleberg County,10,,
Texas,Kleberg County,11,,
Texas,Kleberg County,12,,
Texas,Kleberg County,13,,
Texas,Kleberg County,14,,
Texas,Knox County,1,,
Texas,Knox County,2,,
Texas,Knox County,3,,
Texas,Knox County,4,,
Texas,Knox County,5,,
Texas,Knox County,6,,
Texas,Knox County,7,,
Texas,Knox County,8,,
Texas,Knox County,9,,
Texas,Knox County,10,,
Texas,Knox County,11,,
Texas,Knox County,12,,
Texas,Knox County,13,,
Texas,Knox County,14,,
Texas,La Salle County,1,,
Texas,La Salle County,2,,
Texas,La Salle County,3,,
Texas,La Salle County,4,,
Texas,La Salle County,5,,
Texas,La Salle County,6,,
Texas,La Salle County,7,,
Texas,La Salle County,8,,
Texas,La Salle County,9,,
Texas,La Salle County,10,,
Texas,La Salle County,11,,
Texas,La Salle County,12,,
Texas,La Salle County,13,,
Texas,La Salle County,14,,
Texas,Lamar County,1,,
Texas,Lamar County,2,,
Texas,Lamar County,3,,
Texas,Lamar County,4,,
Texas,Lamar County,5,,
Texas,Lamar County,6,,
Texas,Lamar County,7,,
Texas,Lamar County,8,,
Texas,Lamar County,9,,
Texas,Lamar County,10,,
Texas,Lamar County,11,,
Texas,Lamar County,12,,
Texas,Lamar County,13,,
Texas,Lamar County,14,,
Texas,Lamb County,1,,
Texas,Lamb County,2,,
Texas,Lamb County,3,,
Texas,Lamb County,4,,
Texas,Lamb County,5,,
Texas,Lamb County,6,,
Texas,Lamb County,7,,
Texas,Lamb County,8,,
Texas,Lamb County,9,,
Texas,Lamb County,10,,
Texas,Lamb County,11,,
Texas,Lamb County,12,,
Texas,Lamb County,13,,
Texas,Lamb County,14,,
Texas,Lampasas County,1,,
Texas,Lampasas County,2,,
Texas,Lampasas County,3,,
Texas,Lampasas County,4,,
Texas,Lampasas County,5,,
Texas,Lampasas County,6,,
Texas,Lampasas County,7,,
Texas,Lampasas County,8,,
Texas,Lampasas County,9,,
Texas,Lampasas County,10,,
Texas,Lampasas County,11,,
Texas,Lampasas County,12,,
Texas,Lampasas County,13,,
Texas,Lampasas County,14,,
Texas,Lavaca County,1,,
Texas,Lavaca County,2,,
Texas,Lavaca County,3,,
Texas,Lavaca County,4,,
Texas,Lavaca County,5,,
Texas,Lavaca County,6,,
Texas,Lavaca County,7,,
Texas,Lavaca County,8,,
Texas,Lavaca County,9,,
Texas,Lavaca County,10,,
Texas,Lavaca County,11,,
Texas,Lavaca County,12,,
Texas,Lavaca County,13,,
Texas,Lavaca County,14,,
Texas,Lee County,1,,
Texas,Lee County,2,,
Texas,Lee County,3,,
Texas,Lee County,4,,
Texas,Lee County,5,,
Texas,Lee County,6,,
Texas,Lee County,7,,
Texas,Lee County,8,,
Texas,Lee County,9,,
Texas,Lee County,10,,
Texas,Lee County,11,,
Texas,Lee County,12,,
Texas,Lee County,13,,
Texas,Lee County,14,,
Texas,Leon County,1,,
Texas,Leon County,2,,
Texas,Leon County,3,,
Texas,Leon County,4,,
Texas,Leon County,5,,
Texas,Leon County,6,,
Texas,Leon County,7,,
Texas,Leon County,8,,
Texas,Leon County,9,,
Texas,Leon County,10,,
Texas,Leon County,11,,
Texas,Leon County,12,,
Texas,Leon County,13,,
Texas,Leon County,14,,
Texas,Liberty County,1,,
Texas,Liberty County,2,,
Texas,Liberty County,3,,
Texas,Liberty County,4,,
Texas,Liberty County,5,,
Texas,Liberty County,6,,
Texas,Liberty County,7,,
Texas,Liberty County,8,,
Texas,Liberty County,9,,
Texas,Liberty County,10,,
Texas,Liberty County,11,,
Texas,Liberty County,12,,
Texas,Liberty County,13,,
Texas,Liberty County,14,,
Texas,Limestone County,1,,
Texas,Limestone County,2,,
Texas,Limestone County,3,,
Texas,Limestone County,4,,
Texas,Limestone County,5,,
Texas,Limestone County,6,,
Texas,Limestone County,7,,
Texas,Limestone County,8,,
Texas,Limestone County,9,,
Texas,Limestone County,10,,
Texas,Limestone County,11,,
Texas,Limestone County,12,,
Texas,Limestone County,13,,
Texas,Limestone County,14,,
Texas,Lipscomb County,1,,
Texas,Lipscomb County,2,,
Texas,Lipscomb County,3,,
Texas,Lipscomb County,4,,
Texas,Lipscomb County,5,,
Texas,Lipscomb County,6,,
Texas,Lipscomb County,7,,
Texas,Lipscomb County,8,,
Texas,Lipscomb County,9,,
Texas,Lipscomb County,10,,
Texas,Lipscomb County,11,,
Texas,Lipscomb County,12,,
Texas,Lipscomb County,13,,
Texas,Lipscomb County,14,,
Texas,Live Oak County,1,,
Texas,Live Oak County,2,,
Texas,Live Oak County,3,,
Texas,Live Oak County,4,,
Texas,Live Oak County,5,,
Texas,Live Oak County,6,,
Texas,Live Oak County,7,,
Texas,Live Oak County,8,,
Texas,Live Oak County,9,,
Texas,Live Oak County,10,,
Texas,Live Oak County,11,,
Texas,Live Oak County,12,,
Texas,Live Oak County,13,,
Texas,Live Oak County,14,,
Texas,Llano County,1,,
Texas,Llano County,2,,
Texas,Llano County,3,,
Texas,Llano County,4,,
Texas,Llano County,5,,
Texas,Llano County,6,,
Texas,Llano County,7,,
Texas,Llano County,8,,
Texas,Llano County,9,,
Texas,Llano County,10,,
Texas,Llano County,11,,
Texas,Llano County,12,,
Texas,Llano County,13,,
Texas,Llano County,14,,
Texas,Loving County,1,,
Texas,Loving County,2,,
Texas,Loving County,3,,
Texas,Loving County,4,,
Texas,Loving County,5,,
Texas,Loving County,6,,
Texas,Loving County,7,,
Texas,Loving County,8,,
Texas,Loving County,9,,
Texas,Loving County,10,,
Texas,Loving County,11,,
Texas,Loving County,12,,
Texas,Loving County,13,,
Texas,Loving County,14,,
Texas,Lubbock County,1,,
Texas,Lubbock County,2,,
Texas,Lubbock County,3,,
Texas,Lubbock County,4,,
Texas,Lubbock County,5,,
Texas,Lubbock County,6,,
Texas,Lubbock County,7,,
Texas,Lubbock County,8,,
Texas,Lubbock County,9,,
Texas,Lubbock County,10,,
Texas,Lubbock County,11,,
Texas,Lubbock County,12,,
Texas,Lubbock County,13,,
Texas,Lubbock County,14,,
Texas,Lynn County,1,,
Texas,Lynn County,2,,
Texas,Lynn County,3,,
Texas,Lynn County,4,,
Texas,Lynn County,5,,
Texas,Lynn County,6,,
Texas,Lynn County,7,,
Texas,Lynn County,8,,
Texas,Lynn County,9,,
Texas,Lynn County,10,,
Texas,Lynn County,11,,
Texas,Lynn County,12,,
Texas,Lynn County,13,,
Texas,Lynn County,14,,
Texas,Madison County,1,,
Texas,Madison County,2,,
Texas,Madison County,3,,
Texas,Madison County,4,,
Texas,Madison County,5,,
Texas,Madison County,6,,
Texas,Madison County,7,,
Texas,Madison County,8,,
Texas,Madison County,9,,
Texas,Madison County,10,,
Texas,Madison County,11,,
Texas,Madison County,12,,
Texas,Madison County,13,,
Texas,Madison County,14,,
Texas,Marion County,1,,
Texas,Marion County,2,,
Texas,Marion County,3,,
Texas,Marion County,4,,
Texas,Marion County,5,,
Texas,Marion County,6,,
Texas,Marion County,7,,
Texas,Marion County,8,,
Texas,Marion County,9,,
Texas,Marion County,10,,
Texas,Marion County,11,,
Texas,Marion County,12,,
Texas,Marion County,13,,
Texas,Marion County,14,,
Texas,Martin County,1,,
Texas,Martin County,2,,
Texas,Martin County,3,,
Texas,Martin County,4,,
Texas,Martin County,5,,
Texas,Martin County,6,,
Texas,Martin County,7,,
Texas,Martin County,8,,
Texas,Martin County,9,,
Texas,Martin County,10,,
Texas,Martin County,11,,
Texas,Martin County,12,,
Texas,Martin County,13,,
Texas,Martin County,14,,
Texas,Mason County,1,,
Texas,Mason County,2,,
Texas,Mason County,3,,
Texas,Mason County,4,,
Texas,Mason County,5,,
Texas,Mason County,6,,
Texas,Mason County,7,,
Texas,Mason County,8,,
Texas,Mason County,9,,
Texas,Mason County,10,,
Texas,Mason County,11,,
Texas,Mason County,12,,
Texas,Mason County,13,,
Texas,Mason County,14,,
Texas,Matagorda County,1,,
Texas,Matagorda County,2,,
Texas,Matagorda County,3,,
Texas,Matagorda County,4,,
Texas,Matagorda County,5,,
Texas,Matagorda County,6,,
Texas,Matagorda County,7,,
Texas,Matagorda County,8,,
Texas,Matagorda County,9,,
Texas,Matagorda County,10,,
Texas,Matagorda County,11,,
Texas,Matagorda County,12,,
Texas,Matagorda County,13,,
Texas,Matagorda County,14,,
Texas,Maverick County,1,,
Texas,Maverick County,2,,
Texas,Maverick County,3,,
Texas,Maverick County,4,,
Texas,Maverick County,5,,
Texas,Maverick County,6,,
Texas,Maverick County,7,,
Texas,Maverick County,8,,
Texas,Maverick County,9,,
Texas,Maverick County,10,,
Texas,Maverick County,11,,
Texas,Maverick County,12,,
Texas,Maverick County,13,,
Texas,Maverick County,14,,
Texas,McCulloch County,1,,
Texas,McCulloch County,2,,
Texas,McCulloch County,3,,
Texas,McCulloch County,4,,
Texas,McCulloch County,5,,
Texas,McCulloch County,6,,
Texas,McCulloch County,7,,
Texas,McCulloch County,8,,
Texas,McCulloch County,9,,
Texas,McCulloch County,10,,
Texas,McCulloch County,11,,
Texas,McCulloch County,12,,
Texas,McCulloch County,13,,
Texas,McCulloch County,14,,
Texas,McLennan County,1,,
Texas,McLennan County,2,,
Texas,McLennan County,3,,
Texas,McLennan County,4,,
Texas,McLennan County,5,,
Texas,McLennan County,6,,
Texas,McLennan County,7,,
Texas,McLennan County,8,,
Texas,McLennan County,9,,
Texas,McLennan County,10,,
Texas,McLennan County,11,,
Texas,McLennan County,12,,
Texas,McLennan County,13,,
Texas,McLennan County,14,,
Texas,McMullen County,1,,
Texas,McMullen County,2,,
Texas,McMullen County,3,,
Texas,McMullen County,4,,
Texas,McMullen County,5,,
Texas,McMullen County,6,,
Texas,McMullen County,7,,
Texas,McMullen County,8,,
Texas,McMullen County,9,,
Texas,McMullen County,10,,
Texas,McMullen County,11,,
Texas,McMullen County,12,,
Texas,McMullen County,13,,
Texas,McMullen County,14,,
Texas,Medina County,1,,
Texas,Medina County,2,,
Texas,Medina County,3,,
Texas,Medina County,4,,
Texas,Medina County,5,,
Texas,Medina County,6,,
Texas,Medina County,7,,
Texas,Medina County,8,,
Texas,Medina County,9,,
Texas,Medina County,10,,
Texas,Medina County,11,,
Texas,Medina County,12,,
Texas,Medina County,13,,
Texas,Medina County,14,,
Texas,Menard County,1,,
Texas,Menard County,2,,
Texas,Menard County,3,,
Texas,Menard County,4,,
Texas,Menard County,5,,
Texas,Menard County,6,,
Texas,Menard County,7,,
Texas,Menard County,8,,
Texas,Menard County,9,,
Texas,Menard County,10,,
Texas,Menard County,11,,
Texas,Menard County,12,,
Texas,Menard County,13,,
Texas,Menard County,14,,
Texas,Midland County,1,,
Texas,Midland County,2,,
Texas,Midland County,3,,
Texas,Midland County,4,,
Texas,Midland County,5,,
Texas,Midland County,6,,
Texas,Midland County,7,,
Texas,Midland County,8,,
Texas,Midland County,9,,
Texas,Midland County,10,,
Texas,Midland County,11,,
Texas,Midland County,12,,
Texas,Midland County,13,,
Texas,Midland County,14,,
Texas,Milam County,1,,
Texas,Milam County,2,,
Texas,Milam County,3,,
Texas,Milam County,4,,
Texas,Milam County,5,,
Texas,Milam County,6,,
Texas,Milam County,7,,
Texas,Milam County,8,,
Texas,Milam County,9,,
Texas,Milam County,10,,
Texas,Milam County,11,,
Texas,Milam County,12,,
Texas,Milam County,13,,
Texas,Milam County,14,,
Texas,Mills County,1,,
Texas,Mills County,2,,
Texas,Mills County,3,,
Texas,Mills County,4,,
Texas,Mills County,5,,
Texas,Mills County,6,,
Texas,Mills County,7,,
Texas,Mills County,8,,
Texas,Mills County,9,,
Texas,Mills County,10,,
Texas,Mills County,11,,
Texas,Mills County,12,,
Texas,Mills County,13,,
Texas,Mills County,14,,
Texas,Mitchell County,1,,
Texas,Mitchell County,2,,
Texas,Mitchell County,3,,
Texas,Mitchell County,4,,
Texas,Mitchell County,5,,
Texas,Mitchell County,6,,
Texas,Mitchell County,7,,
Texas,Mitchell County,8,,
Texas,Mitchell County,9,,
Texas,Mitchell County,10,,
Texas,Mitchell County,11,,
Texas,Mitchell County,12,,
Texas,Mitchell County,13,,
Texas,Mitchell County,14,,
Texas,Montague County,1,,
Texas,Montague County,2,,
Texas,Montague County,3,,
Texas,Montague County,4,,
Texas,Montague County,5,,
Texas,Montague County,6,,
Texas,Montague County,7,,
Texas,Montague County,8,,
Texas,Montague County,9,,
Texas,Montague County,10,,
Texas,Montague County,11,,
Texas,Montague County,12,,
Texas,Montague County,13,,
Texas,Montague County,14,,
Texas,Montgomery County,1,,
Texas,Montgomery County,2,,
Texas,Montgomery County,3,,
Texas,Montgomery County,4,,
Texas,Montgomery County,5,,
Texas,Montgomery County,6,,
Texas,Montgomery County,7,,
Texas,Montgomery County,8,,
Texas,Montgomery County,9,,
Texas,Montgomery County,10,,
Texas,Montgomery County,11,,
Texas,Montgomery County,12,,
Texas,Montgomery County,13,,
Texas,Montgomery County,14,,
Texas,Moore County,1,,
Texas,Moore County,2,,
Texas,Moore County,3,,
Texas,Moore County,4,,
Texas,Moore County,5,,
Texas,Moore County,6,,
Texas,Moore County,7,,
Texas,Moore County,8,,
Texas,Moore County,9,,
Texas,Moore County,10,,
Texas,Moore County,11,,
Texas,Moore County,12,,
Texas,Moore County,13,,
Texas,Moore County,14,,
Texas,Morris County,1,,
Texas,Morris County,2,,
Texas,Morris County,3,,
Texas,Morris County,4,,
Texas,Morris County,5,,
Texas,Morris County,6,,
Texas,Morris County,7,,
Texas,Morris County,8,,
Texas,Morris County,9,,
Texas,Morris County,10,,
Texas,Morris County,11,,
Texas,Morris County,12,,
Texas,Morris County,13,,
Texas,Morris County,14,,
Texas,Motley County,1,,
Texas,Motley County,2,,
Texas,Motley County,3,,
Texas,Motley County,4,,
Texas,Motley County,5,,
Texas,Motley County,6,,
Texas,Motley County,7,,
Texas,Motley County,8,,
Texas,Motley County,9,,
Texas,Motley County,10,,
Texas,Motley County,11,,
Texas,Motley County,12,,
Texas,Motley County,13,,
Texas,Motley County,14,,
Texas,Nacogdoches County,1,,
Texas,Nacogdoches County,2,,
Texas,Nacogdoches County,3,,
Texas,Nacogdoches County,4,,
Texas,Nacogdoches County,5,,
Texas,Nacogdoches County,6,,
Texas,Nacogdoches County,7,,
Texas,Nacogdoches County,8,,
Texas,Nacogdoches County,9,,
Texas,Nacogdoches County,10,,
Texas,Nacogdoches County,11,,
Texas,Nacogdoches County,12,,
Texas,Nacogdoches County,13,,
Texas,Nacogdoches County,14,,
Texas,Navarro County,1,,
Texas,Navarro County,2,,
Texas,Navarro County,3,,
Texas,Navarro County,4,,
Texas,Navarro County,5,,
Texas,Navarro County,6,,
Texas,Navarro County,7,,
Texas,Navarro County,8,,
Texas,Navarro County,9,,
Texas,Navarro County,10,,
Texas,Navarro County,11,,
Texas,Navarro County,12,,
Texas,Navarro County,13,,
Texas,Navarro County,14,,
Texas,Newton County,1,,
Texas,Newton County,2,,
Texas,Newton County,3,,
Texas,Newton County,4,,
Texas,Newton County,5,,
Texas,Newton County,6,,
Texas,Newton County,7,,
Texas,Newton County,8,,
Texas,Newton County,9,,
Texas,Newton County,10,,
Texas,Newton County,11,,
Texas,Newton County,12,,
Texas,Newton County,13,,
Texas,Newton County,14,,
Texas,Nolan County,1,,
Texas,Nolan County,2,,
Texas,Nolan County,3,,
Texas,Nolan County,4,,
Texas,Nolan County,5,,
Texas,Nolan County,6,,
Texas,Nolan County,7,,
Texas,Nolan County,8,,
Texas,Nolan County,9,,
Texas,Nolan County,10,,
Texas,Nolan County,11,,
Texas,Nolan County,12,,
Texas,Nolan County,13,,
Texas,Nolan County,14,,
Texas,Nueces County,1,,
Texas,Nueces County,2,,
Texas,Nueces County,3,,
Texas,Nueces County,4,,
Texas,Nueces County,5,,
Texas,Nueces County,6,,
Texas,Nueces County,7,,
Texas,Nueces County,8,,
Texas,Nueces County,9,,
Texas,Nueces County,10,,
Texas,Nueces County,11,,
Texas,Nueces County,12,,
Texas,Nueces County,13,,
Texas,Nueces County,14,,
Texas,Ochiltree County,1,,
Texas,Ochiltree County,2,,
Texas,Ochiltree County,3,,
Texas,Ochiltree County,4,,
Texas,Ochiltree County,5,,
Texas,Ochiltree County,6,,
Texas,Ochiltree County,7,,
Texas,Ochiltree County,8,,
Texas,Ochiltree County,9,,
Texas,Ochiltree County,10,,
Texas,Ochiltree County,11,,
Texas,Ochiltree County,12,,
Texas,Ochiltree County,13,,
Texas,Ochiltree County,14,,
Texas,Oldham County,1,,
Texas,Oldham County,2,,
Texas,Oldham County,3,,
Texas,Oldham County,4,,
Texas,Oldham County,5,,
Texas,Oldham County,6,,
Texas,Oldham County,7,,
Texas,Oldham County,8,,
Texas,Oldham County,9,,
Texas,Oldham County,10,,
Texas,Oldham County,11,,
Texas,Oldham County,12,,
Texas,Oldham County,13,,
Texas,Oldham County,14,,
Texas,Orange County,1,,
Texas,Orange County,2,,
Texas,Orange County,3,,
Texas,Orange County,4,,
Texas,Orange County,5,,
Texas,Orange County,6,,
Texas,Orange County,7,,
Texas,Orange County,8,,
Texas,Orange County,9,,
Texas,Orange County,10,,
Texas,Orange County,11,,
Texas,Orange County,12,,
Texas,Orange County,13,,
Texas,Orange County,14,,
Texas,Palo Pinto County,1,,
Texas,Palo Pinto County,2,,
Texas,Palo Pinto County,3,,
Texas,Palo Pinto County,4,,
Texas,Palo Pinto County,5,,
Texas,Palo Pinto County,6,,
Texas,Palo Pinto County,7,,
Texas,Palo Pinto County,8,,
Texas,Palo Pinto County,9,,
Texas,Palo Pinto County,10,,
Texas,Palo Pinto County,11,,
Texas,Palo Pinto County,12,,
Texas,Palo Pinto County,13,,
Texas,Palo Pinto County,14,,
Texas,Panola County,1,,
Texas,Panola County,2,,
Texas,Panola County,3,,
Texas,Panola County,4,,
Texas,Panola County,5,,
Texas,Panola County,6,,
Texas,Panola County,7,,
Texas,Panola County,8,,
Texas,Panola County,9,,
Texas,Panola County,10,,
Texas,Panola County,11,,
Texas,Panola County,12,,
Texas,Panola County,13,,
Texas,Panola County,14,,
Texas,Parker County,1,,
Texas,Parker County,2,,
Texas,Parker County,3,,
Texas,Parker County,4,,
Texas,Parker County,5,,
Texas,Parker County,6,,
Texas,Parker County,7,,
Texas,Parker County,8,,
Texas,Parker County,9,,
Texas,Parker County,10,,
Texas,Parker County,11,,
