State,County,cooling system type,climate zone,PUE mean,WR_CaseB_DWSF_L_per_kWh,WR_SWI_L_per_kWh
Texas,Mason County,14,3B,1.6446,-220.3990287,50.76674989
Texas,Matagorda County,1,2A,1.2454,15.08772152,25.29053994
Texas,Matagorda County,2,2A,1.18025,15.08772152,25.29053994
Texas,Matagorda County,3,2A,1.58525,15.08772152,25.29053994
Texas,Matagorda County,4,2A,1.4445,15.08772152,25.29053994
Texas,Matagorda County,5,2A,1.6482,15.08772152,25.29053994
Texas,Matagorda County,6,2A,1.7992,15.08772152,25.29053994
Texas,Matagorda County,7,2A,1.9688,15.08772152,25.29053994
Texas,Matagorda County,8,2A,1.8865,15.08772152,25.29053994
Texas,Matagorda County,9,2A,2.15985,15.08772152,25.29053994
Texas,Matagorda County,10,2A,2.19655,15.08772152,25.29053994
Texas,Matagorda County,11,2A,1.29975,15.08772152,25.29053994
Texas,Matagorda County,12,2A,1.47915,15.08772152,25.29053994
Texas,Matagorda County,13,2A,1.39785,15.08772152,25.29053994
Texas,Matagorda County,14,2A,1.7466,15.08772152,25.29053994
Texas,Maverick County,1,2B,1.1951,-1573.509438,890.2527972
Texas,Maverick County,2,2B,1.14715,-1573.509438,890.2527972
Texas,Maverick County,3,2B,1.53415,-1573.509438,890.2527972
Texas,Maverick County,4,2B,1.40355,-1573.509438,890.2527972
Texas,Maverick County,5,2B,1.6398,-1573.509438,890.2527972
Texas,Maverick County,6,2B,1.8304,-1573.509438,890.2527972
Texas,Maverick County,7,2B,2.1126,-1573.509438,890.2527972
Texas,Maverick County,8,2B,1.8704,-1573.509438,890.2527972
Texas,Maverick County,9,2B,2.32445,-1573.509438,890.2527972
Texas,Maverick County,10,2B,2.2963,-1573.509438,890.2527972
Texas,Maverick County,11,2B,1.30235,-1573.509438,890.2527972
Texas,Maverick County,12,2B,1.5113,-1573.509438,890.2527972
Texas,Maverick County,13,2B,1.4124,-1573.509438,890.2527972
Texas,Maverick County,14,2B,1.77615,-1573.509438,890.2527972
Texas,McCulloch County,1,3B,1.17275,-220.3990287,50.76674989
Texas,McCulloch County,2,3B,1.13725,-220.3990287,50.76674989
Texas,McCulloch County,3,3B,1.55155,-220.3990287,50.76674989
Texas,McCulloch County,4,3B,1.40035,-220.3990287,50.76674989
Texas,McCulloch County,5,3B,1.63395,-220.3990287,50.76674989
Texas,McCulloch County,6,3B,1.7709,-220.3990287,50.76674989
Texas,McCulloch County,7,3B,1.9717,-220.3990287,50.76674989
Texas,McCulloch County,8,3B,1.85655,-220.3990287,50.76674989
Texas,McCulloch County,9,3B,2.16695,-220.3990287,50.76674989
Texas,McCulloch County,10,3B,2.23075,-220.3990287,50.76674989
Texas,McCulloch County,11,3B,1.3036,-220.3990287,50.76674989
Texas,McCulloch County,12,3B,1.4804,-220.3990287,50.76674989
Texas,McCulloch County,13,3B,1.39365,-220.3990287,50.76674989
Texas,McCulloch County,14,3B,1.6446,-220.3990287,50.76674989
Texas,McLennan County,1,2A,1.2454,15.08772152,25.29053994
Texas,McLennan County,2,2A,1.18025,15.08772152,25.29053994
Texas,McLennan County,3,2A,1.58525,15.08772152,25.29053994
Texas,McLennan County,4,2A,1.4445,15.08772152,25.29053994
Texas,McLennan County,5,2A,1.6482,15.08772152,25.29053994
Texas,McLennan County,6,2A,1.7992,15.08772152,25.29053994
Texas,McLennan County,7,2A,1.9688,15.08772152,25.29053994
Texas,McLennan County,8,2A,1.8865,15.08772152,25.29053994
Texas,McLennan County,9,2A,2.15985,15.08772152,25.29053994
Texas,McLennan County,10,2A,2.19655,15.08772152,25.29053994
Texas,McLennan County,11,2A,1.29975,15.08772152,25.29053994
Texas,McLennan County,12,2A,1.47915,15.08772152,25.29053994
Texas,McLennan County,13,2A,1.39785,15.08772152,25.29053994
Texas,McLennan County,14,2A,1.7466,15.08772152,25.29053994
Texas,McMullen County,1,2A,1.2454,15.08772152,25.29053994
Texas,McMullen County,2,2A,1.18025,15.08772152,25.29053994
Texas,McMullen County,3,2A,1.58525,15.08772152,25.29053994
Texas,McMullen County,4,2A,1.4445,15.08772152,25.29053994
Texas,McMullen County,5,2A,1.6482,15.08772152,25.29053994
Texas,McMullen County,6,2A,1.7992,15.08772152,25.29053994
Texas,McMullen County,7,2A,1.9688,15.08772152,25.29053994
Texas,McMullen County,8,2A,1.8865,15.08772152,25.29053994
Texas,McMullen County,9,2A,2.15985,15.08772152,25.29053994
Texas,McMullen County,10,2A,2.19655,15.08772152,25.29053994
Texas,McMullen County,11,2A,1.29975,15.08772152,25.29053994
Texas,McMullen County,12,2A,1.47915,15.08772152,25.29053994
Texas,McMullen County,13,2A,1.39785,15.08772152,25.29053994
Texas,McMullen County,14,2A,1.7466,15.08772152,25.29053994
Texas,Medina County,1,2B,1.1951,-1573.509438,890.2527972
Texas,Medina County,2,2B,1.14715,-1573.509438,890.2527972
Texas,Medina County,3,2B,1.53415,-1573.509438,890.2527972
Texas,Medina County,4,2B,1.40355,-1573.509438,890.2527972
Texas,Medina County,5,2B,1.6398,-1573.509438,890.2527972
Texas,Medina County,6,2B,1.8304,-1573.509438,890.2527972
Texas,Medina County,7,2B,2.1126,-1573.509438,890.2527972
Texas,Medina County,8,2B,1.8704,-1573.509438,890.2527972
Texas,Medina County,9,2B,2.32445,-1573.509438,890.2527972
Texas,Medina County,10,2B,2.2963,-1573.509438,890.2527972
Texas,Medina County,11,2B,1.30235,-1573.509438,890.2527972
Texas,Medina County,12,2B,1.5113,-1573.509438,890.2527972
Texas,Medina County,13,2B,1.4124,-1573.509438,890.2527972
Texas,Medina County,14,2B,1.77615,-1573.509438,890.2527972
Texas,Menard County,1,3B,1.17275,-220.3990287,50.76674989
Texas,Menard County,2,3B,1.13725,-220.3990287,50.76674989
Texas,Menard County,3,3B,1.55155,-220.3990287,50.76674989
Texas,Menard County,4,3B,1.40035,-220.3990287,50.76674989
Texas,Menard County,5,3B,1.63395,-220.3990287,50.76674989
Texas,Menard County,6,3B,1.7709,-220.3990287,50.76674989
Texas,Menard County,7,3B,1.9717,-220.3990287,50.76674989
Texas,Menard County,8,3B,1.85655,-220.3990287,50.76674989
Texas,Menard County,9,3B,2.16695,-220.3990287,50.76674989
Texas,Menard County,10,3B,2.23075,-220.3990287,50.76674989
Texas,Menard County,11,3B,1.3036,-220.3990287,50.76674989
Texas,Menard County,12,3B,1.4804,-220.3990287,50.76674989
Texas,Menard County,13,3B,1.39365,-220.3990287,50.76674989
Texas,Menard County,14,3B,1.6446,-220.3990287,50.76674989
Texas,Midland County,1,3B,1.17275,-220.3990287,50.76674989
Texas,Midland County,2,3B,1.13725,-220.3990287,50.76674989
Texas,Midland County,3,3B,1.55155,-220.3990287,50.76674989
Texas,Midland County,4,3B,1.40035,-220.3990287,50.76674989
Texas,Midland County,5,3B,1.63395,-220.3990287,50.76674989
Texas,Midland County,6,3B,1.7709,-220.3990287,50.76674989
Texas,Midland County,7,3B,1.9717,-220.3990287,50.76674989
Texas,Midland County,8,3B,1.85655,-220.3990287,50.76674989
Texas,Midland County,9,3B,2.16695,-220.3990287,50.76674989
Texas,Midland County,10,3B,2.23075,-220.3990287,50.76674989
Texas,Midland County,11,3B,1.3036,-220.3990287,50.76674989
Texas,Midland County,12,3B,1.4804,-220.3990287,50.76674989
Texas,Midland County,13,3B,1.39365,-220.3990287,50.76674989
Texas,Midland County,14,3B,1.6446,-220.3990287,50.76674989
Texas,Milam County,1,2A,1.2454,15.08772152,25.29053994
Texas,Milam County,2,2A,1.18025,15.08772152,25.29053994
Texas,Milam County,3,2A,1.58525,15.08772152,25.29053994
Texas,Milam County,4,2A,1.4445,15.08772152,25.29053994
Texas,Milam County,5,2A,1.6482,15.08772152,25.29053994
Texas,Milam County,6,2A,1.7992,15.08772152,25.29053994
Texas,Milam County,7,2A,1.9688,15.08772152,25.29053994
Texas,Milam County,8,2A,1.8865,15.08772152,25.29053994
Texas,Milam County,9,2A,2.15985,15.08772152,25.29053994
Texas,Milam County,10,2A,2.19655,15.08772152,25.29053994
Texas,Milam County,11,2A,1.29975,15.08772152,25.29053994
Texas,Milam County,12,2A,1.47915,15.08772152,25.29053994
Texas,Milam County,13,2A,1.39785,15.08772152,25.29053994
Texas,Milam County,14,2A,1.7466,15.08772152,25.29053994
Texas,Mills County,1,3A,1.1968,-7.41320326,0.687173942
Texas,Mills County,2,3A,1.15765,-7.41320326,0.687173942
Texas,Mills County,3,3A,1.53995,-7.41320326,0.687173942
Texas,Mills County,4,3A,1.4143,-7.41320326,0.687173942
Texas,Mills County,5,3A,1.63775,-7.41320326,0.687173942
Texas,Mills County,6,3A,1.62605,-7.41320326,0.687173942
Texas,Mills County,7,3A,1.8597,-7.41320326,0.687173942
Texas,Mills County,8,3A,1.87095,-7.41320326,0.687173942
Texas,Mills County,9,3A,2.0324,-7.41320326,0.687173942
Texas,Mills County,10,3A,2.1448,-7.41320326,0.687173942
Texas,Mills County,11,3A,1.2664,-7.41320326,0.687173942
Texas,Mills County,12,3A,1.4528,-7.41320326,0.687173942
Texas,Mills County,13,3A,1.37885,-7.41320326,0.687173942
Texas,Mills County,14,3A,1.60905,-7.41320326,0.687173942
Texas,Mitchell County,1,3B,1.17275,-220.3990287,50.76674989
Texas,Mitchell County,2,3B,1.13725,-220.3990287,50.76674989
Texas,Mitchell County,3,3B,1.55155,-220.3990287,50.76674989
Texas,Mitchell County,4,3B,1.40035,-220.3990287,50.76674989
Texas,Mitchell County,5,3B,1.63395,-220.3990287,50.76674989
Texas,Mitchell County,6,3B,1.7709,-220.3990287,50.76674989
Texas,Mitchell County,7,3B,1.9717,-220.3990287,50.76674989
Texas,Mitchell County,8,3B,1.85655,-220.3990287,50.76674989
Texas,Mitchell County,9,3B,2.16695,-220.3990287,50.76674989
Texas,Mitchell County,10,3B,2.23075,-220.3990287,50.76674989
Texas,Mitchell County,11,3B,1.3036,-220.3990287,50.76674989
Texas,Mitchell County,12,3B,1.4804,-220.3990287,50.76674989
Texas,Mitchell County,13,3B,1.39365,-220.3990287,50.76674989
Texas,Mitchell County,14,3B,1.6446,-220.3990287,50.76674989
Texas,Montague County,1,3A,1.1968,-7.41320326,0.687173942
Texas,Montague County,2,3A,1.15765,-7.41320326,0.687173942
Texas,Montague County,3,3A,1.53995,-7.41320326,0.687173942
Texas,Montague County,4,3A,1.4143,-7.41320326,0.687173942
Texas,Montague County,5,3A,1.63775,-7.41320326,0.687173942
Texas,Montague County,6,3A,1.62605,-7.41320326,0.687173942
Texas,Montague County,7,3A,1.8597,-7.41320326,0.687173942
Texas,Montague County,8,3A,1.87095,-7.41320326,0.687173942
Texas,Montague County,9,3A,2.0324,-7.41320326,0.687173942
Texas,Montague County,10,3A,2.1448,-7.41320326,0.687173942
Texas,Montague County,11,3A,1.2664,-7.41320326,0.687173942
Texas,Montague County,12,3A,1.4528,-7.41320326,0.687173942
Texas,Montague County,13,3A,1.37885,-7.41320326,0.687173942
Texas,Montague County,14,3A,1.60905,-7.41320326,0.687173942
Texas,Montgomery County,1,2A,1.2454,15.08772152,25.29053994
Texas,Montgomery County,2,2A,1.18025,15.08772152,25.29053994
Texas,Montgomery County,3,2A,1.58525,15.08772152,25.29053994
Texas,Montgomery County,4,2A,1.4445,15.08772152,25.29053994
Texas,Montgomery County,5,2A,1.6482,15.08772152,25.29053994
Texas,Montgomery County,6,2A,1.7992,15.08772152,25.29053994
Texas,Montgomery County,7,2A,1.9688,15.08772152,25.29053994
Texas,Montgomery County,8,2A,1.8865,15.08772152,25.29053994
Texas,Montgomery County,9,2A,2.15985,15.08772152,25.29053994
Texas,Montgomery County,10,2A,2.19655,15.08772152,25.29053994
Texas,Montgomery County,11,2A,1.29975,15.08772152,25.29053994
Texas,Montgomery County,12,2A,1.47915,15.08772152,25.29053994
Texas,Montgomery County,13,2A,1.39785,15.08772152,25.29053994
Texas,Montgomery County,14,2A,1.7466,15.08772152,25.29053994
Texas,Moore County,1,4B,1.1539,-1700.971615,359.7164933
Texas,Moore County,2,4B,1.1419,-1700.971615,359.7164933
Texas,Moore County,3,4B,1.5403,-1700.971615,359.7164933
Texas,Moore County,4,4B,1.42005,-1700.971615,359.7164933
Texas,Moore County,5,4B,1.6461,-1700.971615,359.7164933
Texas,Moore County,6,4B,1.5703,-1700.971615,359.7164933
Texas,Moore County,7,4B,1.802,-1700.971615,359.7164933
Texas,Moore County,8,4B,1.8692,-1700.971615,359.7164933
Texas,Moore County,9,4B,1.96645,-1700.971615,359.7164933
Texas,Moore County,10,4B,2.14115,-1700.971615,359.7164933
Texas,Moore County,11,4B,1.26995,-1700.971615,359.7164933
Texas,Moore County,12,4B,1.4426,-1700.971615,359.7164933
Texas,Moore County,13,4B,1.3649,-1700.971615,359.7164933
Texas,Moore County,14,4B,1.5957,-1700.971615,359.7164933
Texas,Morris County,1,3A,1.1968,-7.41320326,0.687173942
Texas,Morris County,2,3A,1.15765,-7.41320326,0.687173942
Texas,Morris County,3,3A,1.53995,-7.41320326,0.687173942
Texas,Morris County,4,3A,1.4143,-7.41320326,0.687173942
Texas,Morris County,5,3A,1.63775,-7.41320326,0.687173942
Texas,Morris County,6,3A,1.62605,-7.41320326,0.687173942
Texas,Morris County,7,3A,1.8597,-7.41320326,0.687173942
Texas,Morris County,8,3A,1.87095,-7.41320326,0.687173942
Texas,Morris County,9,3A,2.0324,-7.41320326,0.687173942
Texas,Morris County,10,3A,2.1448,-7.41320326,0.687173942
Texas,Morris County,11,3A,1.2664,-7.41320326,0.687173942
Texas,Morris County,12,3A,1.4528,-7.41320326,0.687173942
Texas,Morris County,13,3A,1.37885,-7.41320326,0.687173942
Texas,Morris County,14,3A,1.60905,-7.41320326,0.687173942
Texas,Motley County,1,3B,1.17275,-220.3990287,50.76674989
Texas,Motley County,2,3B,1.13725,-220.3990287,50.76674989
Texas,Motley County,3,3B,1.55155,-220.3990287,50.76674989
Texas,Motley County,4,3B,1.40035,-220.3990287,50.76674989
Texas,Motley County,5,3B,1.63395,-220.3990287,50.76674989
Texas,Motley County,6,3B,1.7709,-220.3990287,50.76674989
Texas,Motley County,7,3B,1.9717,-220.3990287,50.76674989
Texas,Motley County,8,3B,1.85655,-220.3990287,50.76674989
Texas,Motley County,9,3B,2.16695,-220.3990287,50.76674989
Texas,Motley County,10,3B,2.23075,-220.3990287,50.76674989
Texas,Motley County,11,3B,1.3036,-220.3990287,50.76674989
Texas,Motley County,12,3B,1.4804,-220.3990287,50.76674989
Texas,Motley County,13,3B,1.39365,-220.3990287,50.76674989
Texas,Motley County,14,3B,1.6446,-220.3990287,50.76674989
Texas,Nacogdoches County,1,3A,1.1968,-7.41320326,0.687173942
Texas,Nacogdoches County,2,3A,1.15765,-7.41320326,0.687173942
Texas,Nacogdoches County,3,3A,1.53995,-7.41320326,0.687173942
Texas,Nacogdoches County,4,3A,1.4143,-7.41320326,0.687173942
Texas,Nacogdoches County,5,3A,1.63775,-7.41320326,0.687173942
Texas,Nacogdoches County,6,3A,1.62605,-7.41320326,0.687173942
Texas,Nacogdoches County,7,3A,1.8597,-7.41320326,0.687173942
Texas,Nacogdoches County,8,3A,1.87095,-7.41320326,0.687173942
Texas,Nacogdoches County,9,3A,2.0324,-7.41320326,0.687173942
Texas,Nacogdoches County,10,3A,2.1448,-7.41320326,0.687173942
Texas,Nacogdoches County,11,3A,1.2664,-7.41320326,0.687173942
Texas,Nacogdoches County,12,3A,1.4528,-7.41320326,0.687173942
Texas,Nacogdoches County,13,3A,1.37885,-7.41320326,0.687173942
Texas,Nacogdoches County,14,3A,1.60905,-7.41320326,0.687173942
Texas,Navarro County,1,3A,1.1968,-7.41320326,0.687173942
Texas,Navarro County,2,3A,1.15765,-7.41320326,0.687173942
Texas,Navarro County,3,3A,1.53995,-7.41320326,0.687173942
Texas,Navarro County,4,3A,1.4143,-7.41320326,0.687173942
Texas,Navarro County,5,3A,1.63775,-7.41320326,0.687173942
Texas,Navarro County,6,3A,1.62605,-7.41320326,0.687173942
Texas,Navarro County,7,3A,1.8597,-7.41320326,0.687173942
Texas,Navarro County,8,3A,1.87095,-7.41320326,0.687173942
Texas,Navarro County,9,3A,2.0324,-7.41320326,0.687173942
Texas,Navarro County,10,3A,2.1448,-7.41320326,0.687173942
Texas,Navarro County,11,3A,1.2664,-7.41320326,0.687173942
Texas,Navarro County,12,3A,1.4528,-7.41320326,0.687173942
Texas,Navarro County,13,3A,1.37885,-7.41320326,0.687173942
Texas,Navarro County,14,3A,1.60905,-7.41320326,0.687173942
Texas,Newton County,1,2A,1.2454,15.08772152,25.29053994
Texas,Newton County,2,2A,1.18025,15.08772152,25.29053994
Texas,Newton County,3,2A,1.58525,15.08772152,25.29053994
Texas,Newton County,4,2A,1.4445,15.08772152,25.29053994
Texas,Newton County,5,2A,1.6482,15.08772152,25.29053994
Texas,Newton County,6,2A,1.7992,15.08772152,25.29053994
Texas,Newton County,7,2A,1.9688,15.08772152,25.29053994
Texas,Newton County,8,2A,1.8865,15.08772152,25.29053994
Texas,Newton County,9,2A,2.15985,15.08772152,25.29053994
Texas,Newton County,10,2A,2.19655,15.08772152,25.29053994
Texas,Newton County,11,2A,1.29975,15.08772152,25.29053994
Texas,Newton County,12,2A,1.47915,15.08772152,25.29053994
Texas,Newton County,13,2A,1.39785,15.08772152,25.29053994
Texas,Newton County,14,2A,1.7466,15.08772152,25.29053994
Texas,Nolan County,1,3B,1.17275,-220.3990287,50.76674989
Texas,Nolan County,2,3B,1.13725,-220.3990287,50.76674989
Texas,Nolan County,3,3B,1.55155,-220.3990287,50.76674989
Texas,Nolan County,4,3B,1.40035,-220.3990287,50.76674989
Texas,Nolan County,5,3B,1.63395,-220.3990287,50.76674989
Texas,Nolan County,6,3B,1.7709,-220.3990287,50.76674989
Texas,Nolan County,7,3B,1.9717,-220.3990287,50.76674989
Texas,Nolan County,8,3B,1.85655,-220.3990287,50.76674989
Texas,Nolan County,9,3B,2.16695,-220.3990287,50.76674989
Texas,Nolan County,10,3B,2.23075,-220.3990287,50.76674989
Texas,Nolan County,11,3B,1.3036,-220.3990287,50.76674989
Texas,Nolan County,12,3B,1.4804,-220.3990287,50.76674989
Texas,Nolan County,13,3B,1.39365,-220.3990287,50.76674989
Texas,Nolan County,14,3B,1.6446,-220.3990287,50.76674989
Texas,Nueces County,1,2A,1.2454,15.08772152,25.29053994
Texas,Nueces County,2,2A,1.18025,15.08772152,25.29053994
Texas,Nueces County,3,2A,1.58525,15.08772152,25.29053994
Texas,Nueces County,4,2A,1.4445,15.08772152,25.29053994
Texas,Nueces County,5,2A,1.6482,15.08772152,25.29053994
Texas,Nueces County,6,2A,1.7992,15.08772152,25.29053994
Texas,Nueces County,7,2A,1.9688,15.08772152,25.29053994
Texas,Nueces County,8,2A,1.8865,15.08772152,25.29053994
Texas,Nueces County,9,2A,2.15985,15.08772152,25.29053994
Texas,Nueces County,10,2A,2.19655,15.08772152,25.29053994
Texas,Nueces County,11,2A,1.29975,15.08772152,25.29053994
Texas,Nueces County,12,2A,1.47915,15.08772152,25.29053994
Texas,Nueces County,13,2A,1.39785,15.08772152,25.29053994
Texas,Nueces County,14,2A,1.7466,15.08772152,25.29053994
Texas,Ochiltree County,1,4B,1.1539,-1700.971615,359.7164933
Texas,Ochiltree County,2,4B,1.1419,-1700.971615,359.7164933
Texas,Ochiltree County,3,4B,1.5403,-1700.971615,359.7164933
Texas,Ochiltree County,4,4B,1.42005,-1700.971615,359.7164933
Texas,Ochiltree County,5,4B,1.6461,-1700.971615,359.7164933
Texas,Ochiltree County,6,4B,1.5703,-1700.971615,359.7164933
Texas,Ochiltree County,7,4B,1.802,-1700.971615,359.7164933
Texas,Ochiltree County,8,4B,1.8692,-1700.971615,359.7164933
Texas,Ochiltree County,9,4B,1.96645,-1700.971615,359.7164933
Texas,Ochiltree County,10,4B,2.14115,-1700.971615,359.7164933
Texas,Ochiltree County,11,4B,1.26995,-1700.971615,359.7164933
Texas,Ochiltree County,12,4B,1.4426,-1700.971615,359.7164933
Texas,Ochiltree County,13,4B,1.3649,-1700.971615,359.7164933
Texas,Ochiltree County,14,4B,1.5957,-1700.971615,359.7164933
Texas,Oldham County,1,4B,1.1539,-1700.971615,359.7164933
Texas,Oldham County,2,4B,1.1419,-1700.971615,359.7164933
Texas,Oldham County,3,4B,1.5403,-1700.971615,359.7164933
Texas,Oldham County,4,4B,1.42005,-1700.971615,359.7164933
Texas,Oldham County,5,4B,1.6461,-1700.971615,359.7164933
Texas,Oldham County,6,4B,1.5703,-1700.971615,359.7164933
Texas,Oldham County,7,4B,1.802,-1700.971615,359.7164933
Texas,Oldham County,8,4B,1.8692,-1700.971615,359.7164933
Texas,Oldham County,9,4B,1.96645,-1700.971615,359.7164933
Texas,Oldham County,10,4B,2.14115,-1700.971615,359.7164933
Texas,Oldham County,11,4B,1.26995,-1700.971615,359.7164933
Texas,Oldham County,12,4B,1.4426,-1700.971615,359.7164933
Texas,Oldham County,13,4B,1.3649,-1700.971615,359.7164933
Texas,Oldham County,14,4B,1.5957,-1700.971615,359.7164933
Texas,Orange County,1,2A,1.2454,15.08772152,25.29053994
Texas,Orange County,2,2A,1.18025,15.08772152,25.29053994
Texas,Orange County,3,2A,1.58525,15.08772152,25.29053994
Texas,Orange County,4,2A,1.4445,15.08772152,25.29053994
Texas,Orange County,5,2A,1.6482,15.08772152,25.29053994
Texas,Orange County,6,2A,1.7992,15.08772152,25.29053994
Texas,Orange County,7,2A,1.9688,15.08772152,25.29053994
Texas,Orange County,8,2A,1.8865,15.08772152,25.29053994
Texas,Orange County,9,2A,2.15985,15.08772152,25.29053994
Texas,Orange County,10,2A,2.19655,15.08772152,25.29053994
Texas,Orange County,11,2A,1.29975,15.08772152,25.29053994
Texas,Orange County,12,2A,1.47915,15.08772152,25.29053994
Texas,Orange County,13,2A,1.39785,15.08772152,25.29053994
Texas,Orange County,14,2A,1.7466,15.08772152,25.29053994
Texas,Palo Pinto County,1,3A,1.1968,-7.41320326,0.687173942
